# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 344         4.447       51.962      -4.30       Rotterdam   
# YYYYMMDD  : datum (YYYY=jaar;MM=maand;DD=dag)
# HH        : tijd (HH=uur; UT.12 UT=13 MET; 14 MEZT. Uurvak 05 loopt van 04.00 UT tot 5.00 UT
# T         : Temperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming / Temperature (in 0.1 degrees Celsius) at 1.50 m at the time of observation
# STN,YYYYMMDD,HH,    T
  344,20191107,   21,   70
  344,20191107,   22,   65
  344,20191107,   23,   61
  344,20191107,   24,   51
  344,20191108,    1,   48
  344,20191108,    2,   44
  344,20191108,    3,   45
  344,20191108,    4,   42
  344,20191108,    5,   40
  344,20191108,    6,   39
  344,20191108,    7,   41
  344,20191108,    8,   46
  344,20191108,    9,   59
  344,20191108,   10,   75
  344,20191108,   11,   87
  344,20191108,   12,   95
  344,20191108,   13,   99
  344,20191108,   14,   90
  344,20191108,   15,   89
  344,20191108,   16,   75
  344,20191108,   17,   71
  344,20191108,   18,   67
  344,20191108,   19,   69
  344,20191108,   20,   68
  344,20191108,   21,   65
  344,20191108,   22,   67
  344,20191108,   23,   69
  344,20191108,   24,   68
  344,20191109,    1,   68
  344,20191109,    2,   71
  344,20191109,    3,   75
  344,20191109,    4,   82
  344,20191109,    5,   83
  344,20191109,    6,   84
  344,20191109,    7,   74
  344,20191109,    8,   77
  344,20191109,    9,   82
  344,20191109,   10,   90
  344,20191109,   11,   95
  344,20191109,   12,   90
  344,20191109,   13,   91
  344,20191109,   14,   88
  344,20191109,   15,   83
  344,20191109,   16,   67
  344,20191109,   17,   67
  344,20191109,   18,   70
  344,20191109,   19,   47
  344,20191109,   20,   31
  344,20191109,   21,   43
  344,20191109,   22,   34
  344,20191109,   23,   28
  344,20191109,   24,   28
  344,20191110,    1,   18
  344,20191110,    2,    4
  344,20191110,    3,   -2
  344,20191110,    4,   -1
  344,20191110,    5,   10
  344,20191110,    6,  -16
  344,20191110,    7,  -18
  344,20191110,    8,   -6
  344,20191110,    9,   29
  344,20191110,   10,   74
  344,20191110,   11,   79
  344,20191110,   12,   87
  344,20191110,   13,   94
  344,20191110,   14,   91
  344,20191110,   15,   86
  344,20191110,   16,   59
  344,20191110,   17,   34
  344,20191110,   18,   25
  344,20191110,   19,   18
  344,20191110,   20,    8
  344,20191110,   21,    7
  344,20191110,   22,   21
  344,20191110,   23,   22
  344,20191110,   24,   31
  344,20191111,    1,   37
  344,20191111,    2,   49
  344,20191111,    3,   50
  344,20191111,    4,   50
  344,20191111,    5,   52
  344,20191111,    6,   58
  344,20191111,    7,   62
  344,20191111,    8,   64
  344,20191111,    9,   69
  344,20191111,   10,   72
  344,20191111,   11,   72
  344,20191111,   12,   63
  344,20191111,   13,   61
  344,20191111,   14,   65
  344,20191111,   15,   69
  344,20191111,   16,   69
  344,20191111,   17,   72
  344,20191111,   18,   72
  344,20191111,   19,   76
  344,20191111,   20,   69
  344,20191111,   21,   65
  344,20191111,   22,   61
  344,20191111,   23,   54
  344,20191111,   24,   53
  344,20191112,    1,   56
  344,20191112,    2,   51
  344,20191112,    3,   61
  344,20191112,    4,   57
  344,20191112,    5,   54
  344,20191112,    6,   50
  344,20191112,    7,   49
  344,20191112,    8,   42
  344,20191112,    9,   47
  344,20191112,   10,   42
  344,20191112,   11,   35
  344,20191112,   12,   63
  344,20191112,   13,   71
  344,20191112,   14,   73
  344,20191112,   15,   72
  344,20191112,   16,   66
  344,20191112,   17,   63
  344,20191112,   18,   60
  344,20191112,   19,   58
  344,20191112,   20,   59
  344,20191112,   21,   59
  344,20191112,   22,   54
  344,20191112,   23,   55
  344,20191112,   24,   59
  344,20191113,    1,   60
  344,20191113,    2,   66
  344,20191113,    3,   69
  344,20191113,    4,   71
  344,20191113,    5,   71
  344,20191113,    6,   70
  344,20191113,    7,   69
  344,20191113,    8,   75
  344,20191113,    9,   67
  344,20191113,   10,   82
  344,20191113,   11,   69
  344,20191113,   12,   87
  344,20191113,   13,   73
  344,20191113,   14,   67
  344,20191113,   15,   65
  344,20191113,   16,   65
  344,20191113,   17,   63
  344,20191113,   18,   58
  344,20191113,   19,   64
  344,20191113,   20,   59
  344,20191113,   21,   62
  344,20191113,   22,   60
  344,20191113,   23,   61
  344,20191113,   24,   56
  344,20191114,    1,   56
  344,20191114,    2,   52
  344,20191114,    3,   51
  344,20191114,    4,   49
  344,20191114,    5,   46
  344,20191114,    6,   51
  344,20191114,    7,   52
  344,20191114,    8,   54
  344,20191114,    9,   60
  344,20191114,   10,   65
  344,20191114,   11,   70
  344,20191114,   12,   70
  344,20191114,   13,   68
  344,20191114,   14,   74
  344,20191114,   15,   66
  344,20191114,   16,   63
  344,20191114,   17,   45
  344,20191114,   18,   52
  344,20191114,   19,   54
  344,20191114,   20,   57
  344,20191114,   21,   54
  344,20191114,   22,   59
  344,20191114,   23,   50
  344,20191114,   24,   42
  344,20191115,    1,   41
  344,20191115,    2,   36
  344,20191115,    3,   31
  344,20191115,    4,   29
  344,20191115,    5,   28
  344,20191115,    6,   32
  344,20191115,    7,   35
  344,20191115,    8,   38
  344,20191115,    9,   41
  344,20191115,   10,   44
  344,20191115,   11,   50
  344,20191115,   12,   51
  344,20191115,   13,   51
  344,20191115,   14,   49
  344,20191115,   15,   51
  344,20191115,   16,   52
  344,20191115,   17,   54
  344,20191115,   18,   55
  344,20191115,   19,   55
  344,20191115,   20,   54
  344,20191115,   21,   52
  344,20191115,   22,   50
  344,20191115,   23,   29
  344,20191115,   24,   48
  344,20191116,    1,   44
  344,20191116,    2,   31
  344,20191116,    3,   20
  344,20191116,    4,   16
  344,20191116,    5,   15
  344,20191116,    6,    3
  344,20191116,    7,   16
  344,20191116,    8,    6
  344,20191116,    9,   35
  344,20191116,   10,   50
  344,20191116,   11,   57
  344,20191116,   12,   62
  344,20191116,   13,   63
  344,20191116,   14,   62
  344,20191116,   15,   59
  344,20191116,   16,   54
  344,20191116,   17,   59
  344,20191116,   18,   62
  344,20191116,   19,   61
  344,20191116,   20,   63
  344,20191116,   21,   64
  344,20191116,   22,   63
  344,20191116,   23,   62
  344,20191116,   24,   60
  344,20191117,    1,   61
  344,20191117,    2,   54
  344,20191117,    3,   44
  344,20191117,    4,   43
  344,20191117,    5,   34
  344,20191117,    6,   17
  344,20191117,    7,   24
  344,20191117,    8,   20
  344,20191117,    9,   41
  344,20191117,   10,   70
  344,20191117,   11,   72
  344,20191117,   12,   78
  344,20191117,   13,   80
  344,20191117,   14,   72
  344,20191117,   15,   53
  344,20191117,   16,   49
  344,20191117,   17,   44
  344,20191117,   18,   39
  344,20191117,   19,   36
  344,20191117,   20,   29
  344,20191117,   21,   39
  344,20191117,   22,   36
  344,20191117,   23,   38
  344,20191117,   24,   34
  344,20191118,    1,   50
  344,20191118,    2,   44
  344,20191118,    3,   42
  344,20191118,    4,   41
  344,20191118,    5,   43
  344,20191118,    6,   43
  344,20191118,    7,   41
  344,20191118,    8,   50
  344,20191118,    9,   56
  344,20191118,   10,   65
  344,20191118,   11,   68
  344,20191118,   12,   69
  344,20191118,   13,   70
  344,20191118,   14,   71
  344,20191118,   15,   87
  344,20191118,   16,   81
  344,20191118,   17,   85
  344,20191118,   18,   82
  344,20191118,   19,   78
  344,20191118,   20,   70
  344,20191118,   21,   73
  344,20191118,   22,   64
  344,20191118,   23,   64
  344,20191118,   24,   58
  344,20191119,    1,   64
  344,20191119,    2,   50
  344,20191119,    3,   59
  344,20191119,    4,   61
  344,20191119,    5,   36
  344,20191119,    6,   29
  344,20191119,    7,   33
  344,20191119,    8,   51
  344,20191119,    9,   60
  344,20191119,   10,   69
  344,20191119,   11,   72
  344,20191119,   12,   76
  344,20191119,   13,   68
  344,20191119,   14,   64
  344,20191119,   15,   54
  344,20191119,   16,   57
  344,20191119,   17,   38
  344,20191119,   18,   19
  344,20191119,   19,   22
  344,20191119,   20,    9
  344,20191119,   21,   13
  344,20191119,   22,    5
  344,20191119,   23,    9
  344,20191119,   24,   -4
  344,20191120,    1,  -10
  344,20191120,    2,  -13
  344,20191120,    3,  -12
  344,20191120,    4,  -26
  344,20191120,    5,  -35
  344,20191120,    6,  -14
  344,20191120,    7,  -16
  344,20191120,    8,    1
  344,20191120,    9,   18
  344,20191120,   10,   46
  344,20191120,   11,   61
  344,20191120,   12,   61
  344,20191120,   13,   61
  344,20191120,   14,   57
  344,20191120,   15,   48
  344,20191120,   16,   41
  344,20191120,   17,   29
  344,20191120,   18,   22
  344,20191120,   19,   25
  344,20191120,   20,   28
  344,20191120,   21,   27
  344,20191120,   22,   26
  344,20191120,   23,   24
  344,20191120,   24,   21
  344,20191121,    1,   19
  344,20191121,    2,   19
  344,20191121,    3,   18
  344,20191121,    4,   17
  344,20191121,    5,   19
  344,20191121,    6,   19
  344,20191121,    7,   21
  344,20191121,    8,   24
  344,20191121,    9,   26
  344,20191121,   10,   29
  344,20191121,   11,   29
  344,20191121,   12,   31
  344,20191121,   13,   31
  344,20191121,   14,   33
  344,20191121,   15,   32
  344,20191121,   16,   29
  344,20191121,   17,   21
  344,20191121,   18,   22
  344,20191121,   19,   23
  344,20191121,   20,   18
  344,20191121,   21,   17
  344,20191121,   22,   19
  344,20191121,   23,   21
  344,20191121,   24,   29
  344,20191122,    1,   39
  344,20191122,    2,   45
  344,20191122,    3,   52
  344,20191122,    4,   55
  344,20191122,    5,   62
  344,20191122,    6,   63
  344,20191122,    7,   67
  344,20191122,    8,   70
  344,20191122,    9,   69
  344,20191122,   10,   81
  344,20191122,   11,   93
  344,20191122,   12,  101
  344,20191122,   13,  104
  344,20191122,   14,  106
  344,20191122,   15,   97
  344,20191122,   16,   85
  344,20191122,   17,   76
  344,20191122,   18,   72
  344,20191122,   19,   62
  344,20191122,   20,   55
  344,20191122,   21,   53
  344,20191122,   22,   50
  344,20191122,   23,   52
  344,20191122,   24,   52
  344,20191123,    1,   52
  344,20191123,    2,   52
  344,20191123,    3,   54
  344,20191123,    4,   52
  344,20191123,    5,   50
  344,20191123,    6,   49
  344,20191123,    7,   46
  344,20191123,    8,   48
  344,20191123,    9,   51
  344,20191123,   10,   58
  344,20191123,   11,   65
  344,20191123,   12,   71
  344,20191123,   13,   71
  344,20191123,   14,   74
  344,20191123,   15,   69
  344,20191123,   16,   72
  344,20191123,   17,   68
  344,20191123,   18,   72
  344,20191123,   19,   75
  344,20191123,   20,   69
  344,20191123,   21,   65
  344,20191123,   22,   61
  344,20191123,   23,   54
  344,20191123,   24,   51
  344,20191124,    1,   46
  344,20191124,    2,   29
  344,20191124,    3,   22
  344,20191124,    4,    9
  344,20191124,    5,   18
  344,20191124,    6,   24
  344,20191124,    7,   42
  344,20191124,    8,   38
  344,20191124,    9,   59
  344,20191124,   10,   72
  344,20191124,   11,   89
  344,20191124,   12,   95
  344,20191124,   13,   99
  344,20191124,   14,   96
  344,20191124,   15,   90
  344,20191124,   16,   70
  344,20191124,   17,   67
  344,20191124,   18,   70
  344,20191124,   19,   66
  344,20191124,   20,   67
  344,20191124,   21,   71
  344,20191124,   22,   73
  344,20191124,   23,   76
  344,20191124,   24,   79
  344,20191125,    1,   84
  344,20191125,    2,   62
  344,20191125,    3,   33
  344,20191125,    4,   53
  344,20191125,    5,   47
  344,20191125,    6,   59
  344,20191125,    7,   47
  344,20191125,    8,   51
  344,20191125,    9,   71
  344,20191125,   10,   89
  344,20191125,   11,  104
  344,20191125,   12,  111
  344,20191125,   13,  108
  344,20191125,   14,  109
  344,20191125,   15,  102
  344,20191125,   16,  100
  344,20191125,   17,   96
  344,20191125,   18,   97
  344,20191125,   19,   93
  344,20191125,   20,   87
  344,20191125,   21,   89
  344,20191125,   22,   89
  344,20191125,   23,   89
  344,20191125,   24,   89
  344,20191126,    1,   86
  344,20191126,    2,   87
  344,20191126,    3,   87
  344,20191126,    4,   88
  344,20191126,    5,   89
  344,20191126,    6,   92
  344,20191126,    7,   96
  344,20191126,    8,   99
  344,20191126,    9,  103
  344,20191126,   10,  110
  344,20191126,   11,  109
  344,20191126,   12,  117
  344,20191126,   13,  118
  344,20191126,   14,  104
  344,20191126,   15,  103
  344,20191126,   16,  104
  344,20191126,   17,  106
  344,20191126,   18,  112
  344,20191126,   19,  110
  344,20191126,   20,  111
  344,20191126,   21,  110
  344,20191126,   22,  110
  344,20191126,   23,  111
  344,20191126,   24,  109
  344,20191127,    1,  109
  344,20191127,    2,  106
  344,20191127,    3,  103
  344,20191127,    4,  102
  344,20191127,    5,  104
  344,20191127,    6,  103
  344,20191127,    7,  103
  344,20191127,    8,  107
  344,20191127,    9,  106
  344,20191127,   10,  111
  344,20191127,   11,  110
  344,20191127,   12,  109
  344,20191127,   13,  105
  344,20191127,   14,  110
  344,20191127,   15,  109
  344,20191127,   16,  106
  344,20191127,   17,  100
  344,20191127,   18,  102
  344,20191127,   19,  103
  344,20191127,   20,  102
  344,20191127,   21,  104
  344,20191127,   22,  103
  344,20191127,   23,  102
  344,20191127,   24,  102
  344,20191128,    1,   96
  344,20191128,    2,   98
  344,20191128,    3,  100
  344,20191128,    4,   95
  344,20191128,    5,   92
  344,20191128,    6,   91
  344,20191128,    7,   93
  344,20191128,    8,   90
  344,20191128,    9,   94
  344,20191128,   10,   93
  344,20191128,   11,   98
  344,20191128,   12,  105
  344,20191128,   13,  106
  344,20191128,   14,  107
  344,20191128,   15,  105
  344,20191128,   16,  100
  344,20191128,   17,   97
  344,20191128,   18,   92
  344,20191128,   19,   88
  344,20191128,   20,   84
  344,20191128,   21,   88
  344,20191128,   22,   84
  344,20191128,   23,   81
  344,20191128,   24,   79
  344,20191129,    1,   68
  344,20191129,    2,   60
  344,20191129,    3,   43
  344,20191129,    4,   44
  344,20191129,    5,   38
  344,20191129,    6,   53
  344,20191129,    7,   42
  344,20191129,    8,   61
  344,20191129,    9,   66
  344,20191129,   10,   87
  344,20191129,   11,   80
  344,20191129,   12,   97
  344,20191129,   13,   76
  344,20191129,   14,   72
  344,20191129,   15,   52
  344,20191129,   16,   56
  344,20191129,   17,   46
  344,20191129,   18,   38
  344,20191129,   19,   34
  344,20191129,   20,   22
  344,20191129,   21,   22
  344,20191129,   22,   19
  344,20191129,   23,   33
  344,20191129,   24,   20
  344,20191130,    1,   16
  344,20191130,    2,   10
  344,20191130,    3,   15
  344,20191130,    4,   11
  344,20191130,    5,    7
  344,20191130,    6,    9
  344,20191130,    7,   15
  344,20191130,    8,    5
  344,20191130,    9,   22
  344,20191130,   10,   55
  344,20191130,   11,   80
  344,20191130,   12,   90
  344,20191130,   13,   89
  344,20191130,   14,   72
  344,20191130,   15,   46
  344,20191130,   16,   23
  344,20191130,   17,   27
  344,20191130,   18,   19
  344,20191130,   19,   12
  344,20191130,   20,   -7
  344,20191130,   21,  -10
  344,20191130,   22,   -7
  344,20191130,   23,   -1
  344,20191130,   24,   -2
  344,20191201,    1,  -14
  344,20191201,    2,  -18
  344,20191201,    3,   -6
  344,20191201,    4,   -7
  344,20191201,    5,    4
  344,20191201,    6,    2
  344,20191201,    7,   -7
  344,20191201,    8,    7
  344,20191201,    9,   14
  344,20191201,   10,   39
  344,20191201,   11,   44
  344,20191201,   12,   45
  344,20191201,   13,   48
  344,20191201,   14,   47
  344,20191201,   15,   38
  344,20191201,   16,   35
  344,20191201,   17,   25
  344,20191201,   18,    0
  344,20191201,   19,    9
  344,20191201,   20,    4
  344,20191201,   21,   -3
  344,20191201,   22,  -10
  344,20191201,   23,  -12
  344,20191201,   24,  -23
  344,20191202,    1,  -16
  344,20191202,    2,   -8
  344,20191202,    3,    7
  344,20191202,    4,   11
  344,20191202,    5,    3
  344,20191202,    6,    1
  344,20191202,    7,   35
  344,20191202,    8,   17
  344,20191202,    9,   47
  344,20191202,   10,   62
  344,20191202,   11,   83
  344,20191202,   12,   87
  344,20191202,   13,   89
  344,20191202,   14,   84
  344,20191202,   15,   69
  344,20191202,   16,   71
  344,20191202,   17,   71
  344,20191202,   18,   57
  344,20191202,   19,   68
  344,20191202,   20,   69
  344,20191202,   21,   75
  344,20191202,   22,   70
  344,20191202,   23,   70
  344,20191202,   24,   70
  344,20191203,    1,   59
  344,20191203,    2,   25
  344,20191203,    3,   23
  344,20191203,    4,   10
  344,20191203,    5,   25
  344,20191203,    6,   13
  344,20191203,    7,   11
  344,20191203,    8,   33
  344,20191203,    9,   55
  344,20191203,   10,   68
  344,20191203,   11,   74
  344,20191203,   12,   80
  344,20191203,   13,   83
  344,20191203,   14,   72
  344,20191203,   15,   60
  344,20191203,   16,   49
  344,20191203,   17,   43
  344,20191203,   18,   47
  344,20191203,   19,   41
  344,20191203,   20,   36
  344,20191203,   21,   35
  344,20191203,   22,   26
  344,20191203,   23,   29
  344,20191203,   24,   19
  344,20191204,    1,   25
  344,20191204,    2,   24
  344,20191204,    3,   21
  344,20191204,    4,   19
  344,20191204,    5,   12
  344,20191204,    6,   18
  344,20191204,    7,   19
  344,20191204,    8,   15
  344,20191204,    9,   33
  344,20191204,   10,   51
  344,20191204,   11,   66
  344,20191204,   12,   73
  344,20191204,   13,   75
  344,20191204,   14,   80
  344,20191204,   15,   65
  344,20191204,   16,   35
  344,20191204,   17,   26
